"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"CB","CBB_CSDF_STAGECONTRACTS","NUMMINPAYMENTINDICATNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","NUMMINPAYMENTPERCENTNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODPROVIDERGUARANTEECODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODRECORDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODREORGANIZEDCREDITCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTCHILDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPARENTCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTPROVIDERCODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBJECTROLECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODTHIRDPARTYOWNERSHIPCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODTOBEPERFORMEDACTIONCODE","VARCHAR2",40,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","CODTYPEOFTERMOFCONTRACTCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATCONTRACTENDACTUALDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATCONTRACTENDPLANNEDDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATCONTRACTREFERENCEDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGOODVALUEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNGUARANTEEDAMOUNT6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNINTERESTOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNINTERESTRATEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","AMNMONTHLYPAYMENTSAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATLASTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATLUORDERDATE","DATE",7,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATMANUFACTURINGDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATNEXTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYENDDATE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYSTARTDATE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYSTARTDATE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYSTARTDATE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS","DATVALIDITYSTARTDATE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETQUALITYCLASSCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODBRANCHCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCONTRACTPHASECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCONTRACTTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCONTRACTSTATUSCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCONTROLSTATUS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCREDITSECURITYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODCURRENCYCODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODDAYSPASTDUECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGOODTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATFILEREFERENCEDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATFIRSTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATINSERTIONNOTEDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATLASTCHARGEDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATLASTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATLUORDERDATE","DATE",7,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATMANUFACTURINGDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATNEXTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYENDDATE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATVALIDITYSTARTDATE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMOUTSTANDPAYMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMOVERDUEPAYMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMPRINCIPALOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMREGISTRATIONNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMSERVICESLINESNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMTIMESCARDUSEDNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMTOTALINSTALLMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNINTERESTOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNMONTHLYPAYMENTSAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNNEXTPAYMENTAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNOUTSTANDBALANCEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNOVERDUEPAYMENTSAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNPRINCIPALOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNUTILIZATIONAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODACTIONCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODASSETCODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANCUSTOMERTYPECODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODGUARANTEECODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODINSTALLMENTTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODLOADINGSTATUS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODNEWUSEDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODNOTETYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODORIGINALCURRENCYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPAYMENTMETHODCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPAYMENTPERIODICITYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERCONTRACTCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODPROVIDERGUARANTEECODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNCREDITLIMITAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNFINANCEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGOODVALUEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNGUARANTEEDAMOUNT1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODRECORDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODREORGANIZEDCREDITCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTCHILDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPARENTCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTPROVIDERCODE6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBJECTROLECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODTHIRDPARTYOWNERSHIPCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODTOBEPERFORMEDACTIONCODE","VARCHAR2",40,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODTYPEOFTERMOFCONTRACTCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATCONTRACTENDACTUALDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATCONTRACTENDPLANNEDDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATCONTRACTREFERENCEDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATCONTRACTREQUESTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DATCONTRACTSTARTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCASSETDESC6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCGOODBRANDDESC","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","DSCNOTEDESC","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","CODFILEVERSIONCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","FLGCARDUSED","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME3","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME4","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME5","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NAMGUARANTORNAME6","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMINTERESTOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMMINPAYMENTINDICATNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","NUMMINPAYMENTPERCENTNUMBER","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNINTERESTRATEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","RECORDUID","RAW",16,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","FLOWUID","RAW",16,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","PHASEUID","RAW",16,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","LOGICALUNITID","NUMBER",22,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","LOGICALUNITORDER","NUMBER",22,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","LOGICALUNITINDEX","NUMBER",22,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","RECORDSTATUS","VARCHAR2",4000,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","TIMESTAMPSTART","TIMESTAMP(6)",11,"N"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","TIMESTAMPEND","TIMESTAMP(6)",11,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNBILLEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGECONTRACTS_OLD","AMNCHARGEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","NAMTRADENAME","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","NAMTRADENAMEST","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODBIRTHCOUNTRYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODBRANCHCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTSTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTSTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTTYPECODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTTYPECODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTTYPESTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTACTTYPESTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCONTROLSTATUS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCOUNTRYCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCOUNTRYCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCOUNTRYSTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCOUNTRYSTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODCURRENCYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODECONOMICACTIVITYCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODGENDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFNUMBERCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFNUMBERCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFNUMSTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFNUMSTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFTCODETYPE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDTYPECODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDTYPECODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODISSUECOUNTRYCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODISSUECOUNTRYCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODLEGALFORMCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODLOADINGSTATUS","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODMARITALSTATUSCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODNUMBEROFEMPLOYEESCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODOCCUPATIONSTATUSCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODPOSTALCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODPOSTALCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODPOSTALSTCODE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODPOSTALSTCODE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODRECORDCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODSUBJECTPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","DATBIRTHDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","DATESTABLISHMENTDATE","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFTCODETYPE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFTSTCODETYPE1","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDENTIFTSTCODETYPE2","VARCHAR2",4000,"Y"
"CB","CBB_CSDF_STAGESUBJECTS","CODIDNUMBERCODE1","VARCHAR2",4000,"Y"
